Date,IBM
2002-06-10 00:00:00 UTC,54.384323
2002-06-11 00:00:00 UTC,53.45668
2002-06-12 00:00:00 UTC,52.861835
2002-06-13 00:00:00 UTC,53.534523
2002-06-14 00:00:00 UTC,53.938183
2002-06-17 00:00:00 UTC,54.625088
2002-06-18 00:00:00 UTC,53.775326
2002-06-19 00:00:00 UTC,51.941257
2002-06-20 00:00:00 UTC,50.687862
2002-06-21 00:00:00 UTC,48.683891
2002-06-24 00:00:00 UTC,49.356583
2002-06-25 00:00:00 UTC,48.577663
2002-06-26 00:00:00 UTC,49.604446
2002-06-27 00:00:00 UTC,50.914505
2002-06-28 00:00:00 UTC,50.985294
2002-07-01 00:00:00 UTC,47.869511
2002-07-02 00:00:00 UTC,48.563488
2002-07-03 00:00:00 UTC,49.93018
2002-07-04 00:00:00 UTC,49.93018
2002-07-05 00:00:00 UTC,52.047493
2002-07-08 00:00:00 UTC,50.489609
2002-07-09 00:00:00 UTC,49.335358
2002-07-10 00:00:00 UTC,48.690948
2002-07-11 00:00:00 UTC,49.15123
2002-07-12 00:00:00 UTC,49.009609
2002-07-15 00:00:00 UTC,50.277168
2002-07-16 00:00:00 UTC,48.868
2002-07-17 00:00:00 UTC,50.057644
2002-07-18 00:00:00 UTC,51.020706
2002-07-19 00:00:00 UTC,50.985294
2002-07-22 00:00:00 UTC,48.506844
2002-07-23 00:00:00 UTC,47.480072
2002-07-24 00:00:00 UTC,49.243301
2002-07-25 00:00:00 UTC,49.108765
2002-07-26 00:00:00 UTC,47.019772
2002-07-29 00:00:00 UTC,50.404636
2002-07-30 00:00:00 UTC,50.836582
2002-07-31 00:00:00 UTC,49.852295
2002-08-01 00:00:00 UTC,48.329815
2002-08-02 00:00:00 UTC,48.067795
2002-08-05 00:00:00 UTC,46.729435
2002-08-06 00:00:00 UTC,48.081959
2002-08-07 00:00:00 UTC,49.089725
2002-08-08 00:00:00 UTC,50.821369
2002-08-09 00:00:00 UTC,50.977531
2002-08-12 00:00:00 UTC,50.934921
2002-08-13 00:00:00 UTC,51.027218
2002-08-14 00:00:00 UTC,53.170509
2002-08-15 00:00:00 UTC,54.291821
2002-08-16 00:00:00 UTC,56.314438
2002-08-19 00:00:00 UTC,58.542889
2002-08-20 00:00:00 UTC,57.677052
2002-08-21 00:00:00 UTC,57.485455
2002-08-22 00:00:00 UTC,58.188042
2002-08-23 00:00:00 UTC,57.059631
2002-08-26 00:00:00 UTC,56.36412
2002-08-27 00:00:00 UTC,55.327969
2002-08-28 00:00:00 UTC,53.979534
2002-08-29 00:00:00 UTC,54.376984
2002-08-30 00:00:00 UTC,53.496952
2002-09-02 00:00:00 UTC,53.496952
2002-09-03 00:00:00 UTC,51.346588
2002-09-04 00:00:00 UTC,52.325966
2002-09-05 00:00:00 UTC,51.225918
2002-09-06 00:00:00 UTC,51.949814
2002-09-09 00:00:00 UTC,52.872444
2002-09-10 00:00:00 UTC,53.653088
2002-09-11 00:00:00 UTC,52.659512
2002-09-12 00:00:00 UTC,51.005924
2002-09-13 00:00:00 UTC,51.453007
2002-09-16 00:00:00 UTC,51.325275
2002-09-17 00:00:00 UTC,50.920761
2002-09-18 00:00:00 UTC,49.359425
2002-09-19 00:00:00 UTC,45.988358
2002-09-20 00:00:00 UTC,45.363823
2002-09-23 00:00:00 UTC,44.973488
2002-09-24 00:00:00 UTC,42.404373
2002-09-25 00:00:00 UTC,44.718002
2002-09-26 00:00:00 UTC,44.015396
2002-09-27 00:00:00 UTC,42.837311
2002-09-30 00:00:00 UTC,41.382423
2002-10-01 00:00:00 UTC,43.412159
2002-10-02 00:00:00 UTC,42.319229
2002-10-03 00:00:00 UTC,42.581821
2002-10-04 00:00:00 UTC,40.168831
2002-10-07 00:00:00 UTC,40.353359
2002-10-08 00:00:00 UTC,40.48822
2002-10-09 00:00:00 UTC,39.083012
2002-10-10 00:00:00 UTC,40.864353
2002-10-11 00:00:00 UTC,45.363823
2002-10-14 00:00:00 UTC,45.008965
2002-10-15 00:00:00 UTC,48.60004
2002-10-16 00:00:00 UTC,46.059341
2002-10-17 00:00:00 UTC,51.240101
2002-10-18 00:00:00 UTC,52.694992
2002-10-21 00:00:00 UTC,53.617599
2002-10-22 00:00:00 UTC,52.865307
2002-10-23 00:00:00 UTC,52.943371
2002-10-24 00:00:00 UTC,51.169159
2002-10-25 00:00:00 UTC,52.914982
2002-10-28 00:00:00 UTC,54.334385
2002-10-29 00:00:00 UTC,54.462158
2002-10-30 00:00:00 UTC,55.83186
2002-10-31 00:00:00 UTC,56.023464
2002-11-01 00:00:00 UTC,57.059631
2002-11-04 00:00:00 UTC,58.549984
2002-11-05 00:00:00 UTC,57.968037
2002-11-06 00:00:00 UTC,57.975155
2002-11-07 00:00:00 UTC,56.133644
2002-11-08 00:00:00 UTC,55.166672
2002-11-11 00:00:00 UTC,54.953392
2002-11-12 00:00:00 UTC,56.275856
2002-11-13 00:00:00 UTC,56.418041
2002-11-14 00:00:00 UTC,57.392143
2002-11-15 00:00:00 UTC,56.887295
2002-11-18 00:00:00 UTC,56.297176
2002-11-19 00:00:00 UTC,55.721268
2002-11-20 00:00:00 UTC,58.02491
2002-11-21 00:00:00 UTC,60.364128
2002-11-22 00:00:00 UTC,60.029942
2002-11-25 00:00:00 UTC,61.288391
2002-11-26 00:00:00 UTC,60.477875
2002-11-27 00:00:00 UTC,62.354923
2002-11-28 00:00:00 UTC,62.354923
2002-11-29 00:00:00 UTC,61.800339
2002-12-02 00:00:00 UTC,62.070518
2002-12-03 00:00:00 UTC,60.584511
2002-12-04 00:00:00 UTC,59.503815
2002-12-05 00:00:00 UTC,59.055897
2002-12-06 00:00:00 UTC,58.52972
2002-12-09 00:00:00 UTC,56.58868
2002-12-10 00:00:00 UTC,57.449001
2002-12-11 00:00:00 UTC,57.904057
2002-12-12 00:00:00 UTC,57.00108
2002-12-13 00:00:00 UTC,56.880203
2002-12-16 00:00:00 UTC,58.032051
2002-12-17 00:00:00 UTC,57.100613
2002-12-18 00:00:00 UTC,56.26162
2002-12-19 00:00:00 UTC,55.927471
2002-12-20 00:00:00 UTC,56.730915
2002-12-23 00:00:00 UTC,57.065063
2002-12-24 00:00:00 UTC,56.709564
2002-12-25 00:00:00 UTC,56.709564
2002-12-26 00:00:00 UTC,55.813702
2002-12-27 00:00:00 UTC,55.003155
2002-12-30 00:00:00 UTC,54.213943
2002-12-31 00:00:00 UTC,55.102703
2003-01-01 00:00:00 UTC,55.102703
2003-01-02 00:00:00 UTC,57.285492
2003-01-03 00:00:00 UTC,58.053387
2003-01-06 00:00:00 UTC,59.43269
2003-01-07 00:00:00 UTC,61.146233
2003-01-08 00:00:00 UTC,59.859291
2003-01-09 00:00:00 UTC,61.857235
2003-01-10 00:00:00 UTC,62.34071
2003-01-13 00:00:00 UTC,62.21983
2003-01-14 00:00:00 UTC,62.980606
2003-01-15 00:00:00 UTC,62.276718
2003-01-16 00:00:00 UTC,61.181805
2003-01-17 00:00:00 UTC,57.804523
2003-01-20 00:00:00 UTC,57.804523
2003-01-21 00:00:00 UTC,57.264156
2003-01-22 00:00:00 UTC,56.666931
2003-01-23 00:00:00 UTC,57.626762
2003-01-24 00:00:00 UTC,56.162109
2003-01-27 00:00:00 UTC,55.756821
2003-01-28 00:00:00 UTC,56.958412
2003-01-29 00:00:00 UTC,57.107727
2003-01-30 00:00:00 UTC,55.671497
2003-01-31 00:00:00 UTC,55.600407
2003-02-03 00:00:00 UTC,55.586163
2003-02-04 00:00:00 UTC,54.81118
2003-02-05 00:00:00 UTC,54.932091
2003-02-06 00:00:00 UTC,55.21701
2003-02-07 00:00:00 UTC,54.924927
2003-02-10 00:00:00 UTC,55.501991
2003-02-11 00:00:00 UTC,55.131535
2003-02-12 00:00:00 UTC,54.497505
2003-02-13 00:00:00 UTC,54.041588
2003-02-14 00:00:00 UTC,55.174263
2003-02-17 00:00:00 UTC,55.174263
2003-02-18 00:00:00 UTC,56.513554
2003-02-19 00:00:00 UTC,56.641785
2003-02-20 00:00:00 UTC,56.385323
2003-02-21 00:00:00 UTC,56.955215
2003-02-24 00:00:00 UTC,55.965015
2003-02-25 00:00:00 UTC,56.328331
2003-02-26 00:00:00 UTC,55.138645
2003-02-27 00:00:00 UTC,55.05315
2003-02-28 00:00:00 UTC,55.53046
2003-03-03 00:00:00 UTC,55.088791
2003-03-04 00:00:00 UTC,54.639969
2003-03-05 00:00:00 UTC,55.373726
2003-03-06 00:00:00 UTC,54.903553
2003-03-07 00:00:00 UTC,55.49485
2003-03-10 00:00:00 UTC,53.927589
2003-03-11 00:00:00 UTC,53.678257
2003-03-12 00:00:00 UTC,53.557156
2003-03-13 00:00:00 UTC,55.886662
2003-03-14 00:00:00 UTC,56.278473
2003-03-17 00:00:00 UTC,58.74334
2003-03-18 00:00:00 UTC,58.750435
2003-03-19 00:00:00 UTC,58.415642
2003-03-20 00:00:00 UTC,58.558086
2003-03-21 00:00:00 UTC,60.481567
2003-03-24 00:00:00 UTC,58.593716
2003-03-25 00:00:00 UTC,59.448586
2003-03-26 00:00:00 UTC,58.095078
2003-03-27 00:00:00 UTC,58.023792
2003-03-28 00:00:00 UTC,57.596382
2003-03-31 00:00:00 UTC,55.872425
2003-04-01 00:00:00 UTC,56.086143
2003-04-02 00:00:00 UTC,58.03093
2003-04-03 00:00:00 UTC,58.351498
2003-04-04 00:00:00 UTC,57.553654
2003-04-07 00:00:00 UTC,57.325676
2003-04-08 00:00:00 UTC,57.040741
2003-04-09 00:00:00 UTC,56.071857
2003-04-10 00:00:00 UTC,56.285583
2003-04-11 00:00:00 UTC,56.100365
2003-04-14 00:00:00 UTC,57.040741
2003-04-15 00:00:00 UTC,58.978405
2003-04-16 00:00:00 UTC,59.042492
2003-04-17 00:00:00 UTC,60.025612
2003-04-18 00:00:00 UTC,60.025612
2003-04-21 00:00:00 UTC,59.384483
2003-04-22 00:00:00 UTC,61.001579
2003-04-23 00:00:00 UTC,61.087082
2003-04-24 00:00:00 UTC,60.695255
2003-04-25 00:00:00 UTC,59.754932
2003-04-28 00:00:00 UTC,60.638271
2003-04-29 00:00:00 UTC,61.022964
2003-04-30 00:00:00 UTC,60.481567
2003-05-01 00:00:00 UTC,61.186817
2003-05-02 00:00:00 UTC,62.383583
2003-05-05 00:00:00 UTC,61.63559
2003-05-06 00:00:00 UTC,62.340866
2003-05-07 00:00:00 UTC,61.862709
2003-05-08 00:00:00 UTC,61.413109
2003-05-09 00:00:00 UTC,62.483624
2003-05-12 00:00:00 UTC,63.518471
2003-05-13 00:00:00 UTC,64.21788
2003-05-14 00:00:00 UTC,63.30434
2003-05-15 00:00:00 UTC,64.160843
2003-05-16 00:00:00 UTC,63.511322
2003-05-19 00:00:00 UTC,61.698574
2003-05-20 00:00:00 UTC,61.213245
2003-05-21 00:00:00 UTC,61.505867
2003-05-22 00:00:00 UTC,61.434494
2003-05-23 00:00:00 UTC,60.849274
2003-05-26 00:00:00 UTC,60.849274
2003-05-27 00:00:00 UTC,62.583534
2003-05-28 00:00:00 UTC,62.497852
2003-05-29 00:00:00 UTC,62.347996
2003-05-30 00:00:00 UTC,62.833313
2003-06-02 00:00:00 UTC,62.326607
2003-06-03 00:00:00 UTC,59.821537
2003-06-04 00:00:00 UTC,60.128422
2003-06-05 00:00:00 UTC,58.451256
2003-06-06 00:00:00 UTC,57.130943
2003-06-09 00:00:00 UTC,58.52264
2003-06-10 00:00:00 UTC,58.315636
2003-06-11 00:00:00 UTC,59.928612
2003-06-12 00:00:00 UTC,59.914314
2003-06-13 00:00:00 UTC,59.057903
2003-06-16 00:00:00 UTC,60.306858
2003-06-17 00:00:00 UTC,60.164101
2003-06-18 00:00:00 UTC,60.449577
2003-06-19 00:00:00 UTC,60.342564
2003-06-20 00:00:00 UTC,60.606602
2003-06-23 00:00:00 UTC,59.364784
2003-06-24 00:00:00 UTC,59.685951
2003-06-25 00:00:00 UTC,58.872326
2003-06-26 00:00:00 UTC,60.199806
2003-06-27 00:00:00 UTC,59.536045
2003-06-30 00:00:00 UTC,58.879471
2003-07-01 00:00:00 UTC,59.657387
2003-07-02 00:00:00 UTC,60.478142
2003-07-03 00:00:00 UTC,59.914314
2003-07-04 00:00:00 UTC,59.914314
2003-07-07 00:00:00 UTC,61.44165
2003-07-08 00:00:00 UTC,61.555817
2003-07-09 00:00:00 UTC,60.999149
2003-07-10 00:00:00 UTC,59.971413
2003-07-11 00:00:00 UTC,60.585197
2003-07-14 00:00:00 UTC,60.963444
2003-07-15 00:00:00 UTC,61.691418
2003-07-16 00:00:00 UTC,61.905521
2003-07-17 00:00:00 UTC,59.471836
2003-07-18 00:00:00 UTC,59.750195
2003-07-21 00:00:00 UTC,58.879471
2003-07-22 00:00:00 UTC,58.415581
2003-07-23 00:00:00 UTC,58.736729
2003-07-24 00:00:00 UTC,58.172924
2003-07-25 00:00:00 UTC,59.628826
2003-07-28 00:00:00 UTC,58.908016
2003-07-29 00:00:00 UTC,58.379898
2003-07-30 00:00:00 UTC,57.780396
2003-07-31 00:00:00 UTC,57.987358
2003-08-01 00:00:00 UTC,58.001644
2003-08-04 00:00:00 UTC,57.901718
2003-08-05 00:00:00 UTC,56.988186
2003-08-06 00:00:00 UTC,57.031097
2003-08-07 00:00:00 UTC,57.703308
2003-08-08 00:00:00 UTC,57.839195
2003-08-11 00:00:00 UTC,57.939327
2003-08-12 00:00:00 UTC,58.289719
2003-08-13 00:00:00 UTC,58.068039
2003-08-14 00:00:00 UTC,58.325451
2003-08-15 00:00:00 UTC,58.489952
2003-08-18 00:00:00 UTC,59.727097
2003-08-19 00:00:00 UTC,59.247978
2003-08-20 00:00:00 UTC,59.391014
2003-08-21 00:00:00 UTC,59.247978
2003-08-22 00:00:00 UTC,59.333797
2003-08-25 00:00:00 UTC,58.611519
2003-08-26 00:00:00 UTC,58.997707
2003-08-27 00:00:00 UTC,58.640167
2003-08-28 00:00:00 UTC,58.568611
2003-08-29 00:00:00 UTC,58.647263
2003-09-01 00:00:00 UTC,58.647263
2003-09-02 00:00:00 UTC,61.329025
2003-09-03 00:00:00 UTC,61.736603
2003-09-04 00:00:00 UTC,62.866531
2003-09-05 00:00:00 UTC,62.179993
2003-09-08 00:00:00 UTC,63.717487
2003-09-09 00:00:00 UTC,63.946342
2003-09-10 00:00:00 UTC,62.816444
2003-09-11 00:00:00 UTC,62.873665
2003-09-12 00:00:00 UTC,63.431431
2003-09-15 00:00:00 UTC,63.281303
2003-09-16 00:00:00 UTC,64.568512
2003-09-17 00:00:00 UTC,64.811646
2003-09-18 00:00:00 UTC,65.791389
2003-09-19 00:00:00 UTC,66.706718
2003-09-22 00:00:00 UTC,65.355141
2003-09-23 00:00:00 UTC,65.319382
2003-09-24 00:00:00 UTC,63.93203
2003-09-25 00:00:00 UTC,63.939194
2003-09-26 00:00:00 UTC,63.68177
2003-09-29 00:00:00 UTC,63.9678
2003-09-30 00:00:00 UTC,63.166843
2003-10-01 00:00:00 UTC,64.611389
2003-10-02 00:00:00 UTC,64.41832
2003-10-03 00:00:00 UTC,64.818779
2003-10-06 00:00:00 UTC,65.204948
2003-10-07 00:00:00 UTC,65.576813
2003-10-08 00:00:00 UTC,66.263351
2003-10-09 00:00:00 UTC,66.113197
2003-10-10 00:00:00 UTC,66.27047
2003-10-13 00:00:00 UTC,66.649498
2003-10-14 00:00:00 UTC,66.306236
2003-10-15 00:00:00 UTC,66.320557
2003-10-16 00:00:00 UTC,63.846245
2003-10-17 00:00:00 UTC,63.810448
2003-10-20 00:00:00 UTC,63.645985
2003-10-21 00:00:00 UTC,63.595921
2003-10-22 00:00:00 UTC,63.25983
2003-10-23 00:00:00 UTC,63.038136
2003-10-24 00:00:00 UTC,63.231205
2003-10-27 00:00:00 UTC,63.302738
2003-10-28 00:00:00 UTC,64.289635
2003-10-29 00:00:00 UTC,63.889145
2003-10-30 00:00:00 UTC,63.731812
2003-10-31 00:00:00 UTC,63.989265
2003-11-03 00:00:00 UTC,64.132286
2003-11-04 00:00:00 UTC,63.746098
2003-11-05 00:00:00 UTC,63.281303
2003-11-06 00:00:00 UTC,64.00489
2003-11-07 00:00:00 UTC,63.231121
2003-11-10 00:00:00 UTC,64.441895
2003-11-11 00:00:00 UTC,64.019203
2003-11-12 00:00:00 UTC,64.972015
2003-11-13 00:00:00 UTC,65.25856
2003-11-14 00:00:00 UTC,64.656784
2003-11-17 00:00:00 UTC,64.334412
2003-11-18 00:00:00 UTC,63.725437
2003-11-19 00:00:00 UTC,64.047829
2003-11-20 00:00:00 UTC,63.32428
2003-11-21 00:00:00 UTC,63.496197
2003-11-24 00:00:00 UTC,64.234108
2003-11-25 00:00:00 UTC,64.069328
2003-11-26 00:00:00 UTC,64.4132
2003-11-27 00:00:00 UTC,64.4132
2003-11-28 00:00:00 UTC,64.864586
2003-12-01 00:00:00 UTC,65.201279
2003-12-02 00:00:00 UTC,65.015007
2003-12-03 00:00:00 UTC,64.692627
2003-12-04 00:00:00 UTC,65.495018
2003-12-05 00:00:00 UTC,64.93618
2003-12-08 00:00:00 UTC,65.33741
2003-12-09 00:00:00 UTC,64.929039
2003-12-10 00:00:00 UTC,65.717102
2003-12-11 00:00:00 UTC,66.197105
2003-12-12 00:00:00 UTC,66.419189
2003-12-15 00:00:00 UTC,65.989334
2003-12-16 00:00:00 UTC,67.329048
2003-12-17 00:00:00 UTC,66.913521
2003-12-18 00:00:00 UTC,66.433525
2003-12-19 00:00:00 UTC,66.727242
2003-12-22 00:00:00 UTC,66.906364
2003-12-23 00:00:00 UTC,66.476524
2003-12-24 00:00:00 UTC,66.103943
2003-12-25 00:00:00 UTC,66.103943
2003-12-26 00:00:00 UTC,66.555283
2003-12-29 00:00:00 UTC,66.999512
2003-12-30 00:00:00 UTC,66.361908
2003-12-31 00:00:00 UTC,66.397705
2004-01-01 00:00:00 UTC,66.397705
2004-01-02 00:00:00 UTC,65.588165
2004-01-05 00:00:00 UTC,66.662804
2004-01-06 00:00:00 UTC,66.66993
2004-01-07 00:00:00 UTC,66.469345
2004-01-08 00:00:00 UTC,66.655632
2004-01-09 00:00:00 UTC,65.344559
2004-01-12 00:00:00 UTC,65.588165
2004-01-13 00:00:00 UTC,64.262787
2004-01-14 00:00:00 UTC,64.699791
2004-01-15 00:00:00 UTC,67.357689
2004-01-16 00:00:00 UTC,68.289032
2004-01-19 00:00:00 UTC,68.289032
2004-01-20 00:00:00 UTC,69.564278
2004-01-21 00:00:00 UTC,69.994133
2004-01-22 00:00:00 UTC,69.858017
2004-01-23 00:00:00 UTC,70.137428
2004-01-26 00:00:00 UTC,71.534439
2004-01-27 00:00:00 UTC,70.782181
2004-01-28 00:00:00 UTC,69.764885
2004-01-29 00:00:00 UTC,70.216225
2004-01-30 00:00:00 UTC,71.090233
2004-02-02 00:00:00 UTC,71.204857
2004-02-03 00:00:00 UTC,71.641869
2004-02-04 00:00:00 UTC,71.777992
2004-02-05 00:00:00 UTC,70.825172
2004-02-06 00:00:00 UTC,70.997398
2004-02-09 00:00:00 UTC,71.004555
2004-02-10 00:00:00 UTC,71.478165
2004-02-11 00:00:00 UTC,71.729301
2004-02-12 00:00:00 UTC,71.25573
2004-02-13 00:00:00 UTC,71.549942
2004-02-16 00:00:00 UTC,71.549942
2004-02-17 00:00:00 UTC,71.306
2004-02-18 00:00:00 UTC,70.624207
2004-02-19 00:00:00 UTC,70.179367
2004-02-20 00:00:00 UTC,69.827721
2004-02-23 00:00:00 UTC,68.858986
2004-02-24 00:00:00 UTC,69.45459
2004-02-25 00:00:00 UTC,69.275185
2004-02-26 00:00:00 UTC,69.45459
2004-02-27 00:00:00 UTC,69.246498
2004-03-01 00:00:00 UTC,69.634003
2004-03-02 00:00:00 UTC,69.476128
2004-03-03 00:00:00 UTC,69.490463
2004-03-04 00:00:00 UTC,69.167572
2004-03-05 00:00:00 UTC,69.210594
2004-03-08 00:00:00 UTC,67.875931
2004-03-09 00:00:00 UTC,67.832893
2004-03-10 00:00:00 UTC,66.778008
2004-03-11 00:00:00 UTC,65.45047
2004-03-12 00:00:00 UTC,66.950241
2004-03-15 00:00:00 UTC,65.888199
2004-03-16 00:00:00 UTC,66.340302
2004-03-17 00:00:00 UTC,67.014816
2004-03-18 00:00:00 UTC,66.627335
2004-03-19 00:00:00 UTC,65.744705
2004-03-22 00:00:00 UTC,65.31414
2004-03-23 00:00:00 UTC,65.529396
2004-03-24 00:00:00 UTC,65.852348
2004-03-25 00:00:00 UTC,66.297249
2004-03-26 00:00:00 UTC,66.569908
2004-03-29 00:00:00 UTC,66.505348
2004-03-30 00:00:00 UTC,66.246994
2004-03-31 00:00:00 UTC,65.902573
2004-04-01 00:00:00 UTC,66.282883
2004-04-02 00:00:00 UTC,67.596077
2004-04-05 00:00:00 UTC,67.581703
2004-04-06 00:00:00 UTC,67.237274
2004-04-07 00:00:00 UTC,66.792358
2004-04-08 00:00:00 UTC,66.821068
2004-04-09 00:00:00 UTC,66.821068
2004-04-12 00:00:00 UTC,67.265953
2004-04-13 00:00:00 UTC,66.763687
2004-04-14 00:00:00 UTC,67.237274
2004-04-15 00:00:00 UTC,67.057854
2004-04-16 00:00:00 UTC,66.218285
2004-04-19 00:00:00 UTC,65.974312
2004-04-20 00:00:00 UTC,65.048683
2004-04-21 00:00:00 UTC,65.486343
2004-04-22 00:00:00 UTC,65.11322
2004-04-23 00:00:00 UTC,65.500725
2004-04-26 00:00:00 UTC,64.890778
2004-04-27 00:00:00 UTC,65.378738
2004-04-28 00:00:00 UTC,64.876411
2004-04-29 00:00:00 UTC,63.922043
2004-04-30 00:00:00 UTC,63.269043
2004-05-03 00:00:00 UTC,63.161404
2004-05-04 00:00:00 UTC,63.864655
2004-05-05 00:00:00 UTC,63.835941
2004-05-06 00:00:00 UTC,63.533943
2004-05-07 00:00:00 UTC,63.411694
2004-05-10 00:00:00 UTC,62.469776
2004-05-11 00:00:00 UTC,62.649517
2004-05-12 00:00:00 UTC,62.419445
2004-05-13 00:00:00 UTC,62.692703
2004-05-14 00:00:00 UTC,62.131828
2004-05-17 00:00:00 UTC,61.499062
2004-05-18 00:00:00 UTC,61.880157
2004-05-19 00:00:00 UTC,62.592007
2004-05-20 00:00:00 UTC,62.858047
2004-05-21 00:00:00 UTC,62.649517
2004-05-24 00:00:00 UTC,62.627937
2004-05-25 00:00:00 UTC,63.778412
2004-05-26 00:00:00 UTC,63.526764
2004-05-27 00:00:00 UTC,63.699318
2004-05-28 00:00:00 UTC,63.699318
2004-05-31 00:00:00 UTC,63.699318
2004-06-01 00:00:00 UTC,63.361362
2004-06-02 00:00:00 UTC,63.260708
2004-06-03 00:00:00 UTC,62.807713
2004-06-04 00:00:00 UTC,62.958714
2004-06-07 00:00:00 UTC,63.735271
2004-06-08 00:00:00 UTC,64.741943
2004-06-09 00:00:00 UTC,64.777878
2004-06-10 00:00:00 UTC,65.043907
2004-06-11 00:00:00 UTC,65.043907
2004-06-14 00:00:00 UTC,64.763489
2004-06-15 00:00:00 UTC,65.101456
2004-06-16 00:00:00 UTC,64.986397
2004-06-17 00:00:00 UTC,65.029518
2004-06-18 00:00:00 UTC,64.756317
2004-06-21 00:00:00 UTC,64.346466
2004-06-22 00:00:00 UTC,64.727509
2004-06-23 00:00:00 UTC,65.281181
2004-06-24 00:00:00 UTC,64.705986
2004-06-25 00:00:00 UTC,64.389618
2004-06-28 00:00:00 UTC,63.785595
2004-06-29 00:00:00 UTC,63.483597
2004-06-30 00:00:00 UTC,63.382954
2004-07-01 00:00:00 UTC,62.915592
2004-07-02 00:00:00 UTC,62.584805
2004-07-05 00:00:00 UTC,62.584805
2004-07-06 00:00:00 UTC,61.621311
2004-07-07 00:00:00 UTC,61.369633
2004-07-08 00:00:00 UTC,60.147266
2004-07-09 00:00:00 UTC,60.319855
2004-07-12 00:00:00 UTC,60.470856
2004-07-13 00:00:00 UTC,61.297718
2004-07-14 00:00:00 UTC,60.49242
2004-07-15 00:00:00 UTC,60.413307
2004-07-16 00:00:00 UTC,60.600258
2004-07-19 00:00:00 UTC,61.333687
2004-07-20 00:00:00 UTC,62.095867
2004-07-21 00:00:00 UTC,61.333687
2004-07-22 00:00:00 UTC,61.880157
2004-07-23 00:00:00 UTC,61.010113
2004-07-26 00:00:00 UTC,61.182709
2004-07-27 00:00:00 UTC,61.750744
2004-07-28 00:00:00 UTC,61.729183
2004-07-29 00:00:00 UTC,62.390678
2004-07-30 00:00:00 UTC,62.6064
2004-08-02 00:00:00 UTC,62.333145
2004-08-03 00:00:00 UTC,61.628498
2004-08-04 00:00:00 UTC,61.815464
2004-08-05 00:00:00 UTC,61.254601
2004-08-06 00:00:00 UTC,60.152153
2004-08-09 00:00:00 UTC,60.202595
2004-08-10 00:00:00 UTC,61.240211
2004-08-11 00:00:00 UTC,60.303463
2004-08-12 00:00:00 UTC,59.237045
2004-08-13 00:00:00 UTC,60.461979
2004-08-16 00:00:00 UTC,60.541241
2004-08-17 00:00:00 UTC,60.555676
2004-08-18 00:00:00 UTC,61.34108
2004-08-19 00:00:00 UTC,61.16814
2004-08-20 00:00:00 UTC,61.427528
2004-08-23 00:00:00 UTC,60.995197
2004-08-24 00:00:00 UTC,61.038448
2004-08-25 00:00:00 UTC,61.29781
2004-08-26 00:00:00 UTC,61.024059
2004-08-27 00:00:00 UTC,61.204182
2004-08-30 00:00:00 UTC,60.815086
2004-08-31 00:00:00 UTC,61.024059
2004-09-01 00:00:00 UTC,60.685356
2004-09-02 00:00:00 UTC,60.937565
2004-09-03 00:00:00 UTC,60.807842
2004-09-06 00:00:00 UTC,60.807842
2004-09-07 00:00:00 UTC,61.2258
2004-09-08 00:00:00 UTC,61.867069
2004-09-09 00:00:00 UTC,62.285004
2004-09-10 00:00:00 UTC,62.515591
2004-09-13 00:00:00 UTC,62.321011
2004-09-14 00:00:00 UTC,62.486767
2004-09-15 00:00:00 UTC,62.234577
2004-09-16 00:00:00 UTC,62.054409
2004-09-17 00:00:00 UTC,61.780605
2004-09-20 00:00:00 UTC,61.751774
2004-09-21 00:00:00 UTC,61.766167
2004-09-22 00:00:00 UTC,60.750206
2004-09-23 00:00:00 UTC,60.440361
2004-09-24 00:00:00 UTC,60.8367
2004-09-27 00:00:00 UTC,60.642128
2004-09-28 00:00:00 UTC,60.87273
2004-09-29 00:00:00 UTC,61.232998
2004-09-30 00:00:00 UTC,61.780605
2004-10-01 00:00:00 UTC,62.486767
2004-10-04 00:00:00 UTC,62.803799
2004-10-05 00:00:00 UTC,62.919109
2004-10-06 00:00:00 UTC,63.437889
2004-10-07 00:00:00 UTC,62.991135
2004-10-08 00:00:00 UTC,62.47953
2004-10-11 00:00:00 UTC,62.421902
2004-10-12 00:00:00 UTC,61.967964
2004-10-13 00:00:00 UTC,61.232998
2004-10-14 00:00:00 UTC,61.088886
2004-10-15 00:00:00 UTC,61.139305
2004-10-18 00:00:00 UTC,61.910301
2004-10-19 00:00:00 UTC,64.396263
2004-10-20 00:00:00 UTC,63.999912
2004-10-21 00:00:00 UTC,63.481129
2004-10-22 00:00:00 UTC,62.969517
2004-10-25 00:00:00 UTC,63.718906
2004-10-26 00:00:00 UTC,64.129623
2004-10-27 00:00:00 UTC,64.850166
2004-10-28 00:00:00 UTC,64.489922
2004-10-29 00:00:00 UTC,64.670044
2004-11-01 00:00:00 UTC,64.929436
2004-11-02 00:00:00 UTC,65.188858
2004-11-03 00:00:00 UTC,65.714851
2004-11-04 00:00:00 UTC,66.565109
2004-11-05 00:00:00 UTC,67.213623
2004-11-08 00:00:00 UTC,67.408554
2004-11-09 00:00:00 UTC,67.408554
2004-11-10 00:00:00 UTC,67.581818
2004-11-11 00:00:00 UTC,68.433716
2004-11-12 00:00:00 UTC,68.816345
2004-11-15 00:00:00 UTC,69.249512
